DHSID_EA,asset_index,sanitation_index,water_index,women_edu
PE-2000-4#-00000347,,,,3.1666666666666665
PE-2000-4#-00000319,,,,11.65
PE-2009-5Z-00000419,-0.707071456654083,1.4761904761904765,4.428571428571429,9.25
PE-2000-4#-00000070,,,,7.0
PE-2000-4#-00000460,,,,0.8125
PE-2009-5Z-00000001,1.2006467082051195,4.103448275862069,4.862068965517241,9.03225806451613
PE-2000-4#-00000069,,,,10.307692307692308
PE-2009-5Z-00000045,2.828481373627532,5.0,5.0,12.166666666666666
PE-2009-5Z-00000721,1.4177041197231102,4.434782608695652,4.826086956521739,10.0
PE-2009-5Z-00000261,-0.2152376136082534,2.2857142857142856,4.857142857142857,8.65625
PE-2000-4#-00000938,,,,5.5
PE-2009-5Z-00000881,-0.2593522535170726,2.25,4.666666666666667,9.727272727272728
PE-2009-5Z-00000435,2.260869597502526,4.84,4.84,7.222222222222222
PE-2000-4#-00000533,,,,10.571428571428571
PE-2000-4#-00000032,,,,4.307692307692308
PE-2009-5Z-00000027,-2.210743557778925,2.074074074074074,2.555555555555556,6.235294117647059
PE-2000-4#-00000992,,,,3.888888888888889
PE-2000-4#-00000207,,,,5.375
PE-2009-5Z-00000214,-1.331383086218476,1.4482758620689655,4.862068965517241,11.714285714285714
PE-2000-4#-00000679,,,,11.538461538461538
PE-2009-5Z-00000580,2.960651563844552,5.0,5.0,12.7
PE-2000-4#-00000199,,,,10.444444444444445
PE-2009-5Z-00000954,-0.2560807226632689,3.757575757575758,4.454545454545454,6.666666666666667
PE-2009-5Z-00000217,3.022054037608303,5.0,5.0,10.208333333333334
PE-2000-4#-00000518,,,,4.941176470588236
PE-2000-4#-00001161,,,,9.444444444444445
PE-2000-4#-00000115,,,,12.125
PE-2009-5Z-00000551,-1.3462850258729997,2.5416666666666665,2.583333333333333,6.444444444444445
PE-2000-4#-00000939,,,,4.153846153846154
PE-2000-4#-00000982,,,,11.6
PE-2009-5Z-00000831,-1.9092653546660967,1.5833333333333333,3.6666666666666665,8.777777777777779
PE-2009-5Z-00000900,0.485813982752569,3.333333333333333,4.5,8.576923076923077
PE-2000-4#-00001189,,,,7.923076923076923
PE-2009-5Z-00001040,1.8489431168616293,4.818181818181818,4.818181818181818,8.133333333333333
PE-2009-5Z-00001085,-0.5540176093612655,1.8,4.36,10.333333333333334
PE-2009-5Z-00001131,-3.2445685859436524,1.380952380952381,1.0952380952380951,4.411764705882353
