DHSID_EA,asset_index,sanitation_index,water_index,women_edu
GH-2003-4Z-00000142,,,,10.25
GH-2003-4Z-00000142,,,,10.25
GH-2003-4Z-00000142,,,,10.25
GH-1998-4#-00000107,,,,7.1875
GH-1998-4#-00000107,,,,7.1875
GH-2003-4Z-00000142,,,,10.25
GH-2003-4Z-00000350,,,,4.444444444444445
GH-2008-5Z-00000040,1.970088795290425,4.241379310344827,5.0,9.9375
GH-1998-4#-00000014,,,,6.538461538461538
GH-2003-4Z-00000142,,,,10.25
GH-2003-4Z-00000142,,,,10.25
GH-2003-4Z-00000142,,,,10.25
GH-2008-5Z-00000085,1.4574711013390056,3.857142857142857,5.0,7.3076923076923075
GH-2019-8#-00000023,0.4211764961273975,2.066666666666667,4.333333333333333,5.303030303030303
GH-1998-4#-00000020,,,,3.933333333333333
GH-2003-4Z-00000109,,,,5.9523809523809526
GH-1998-4#-00000019,,,,11.77777777777778
GH-2003-4Z-00000165,,,,3.071428571428572
GH-2014-7#-00000388,1.3656967446305242,3.125,4.916666666666667,5.318181818181818
GH-2003-4Z-00000175,,,,5.666666666666667
GH-2014-7#-00000242,1.488963663142575,3.4482758620689653,4.793103448275862,8.956521739130435
GH-2016-7Z-00000093,-1.517342458256672,2.3846153846153846,1.3846153846153846,4.631578947368421
GH-1998-4#-00000012,,,,6.2
GH-2008-5Z-00000210,0.9981317794934984,3.5517241379310347,4.965517241379311,6.222222222222222
GH-2003-4Z-00000142,,,,10.25
GH-2003-4Z-00000300,,,,7.5
GH-1998-4#-00000120,,,,9.533333333333331
GH-2003-4Z-00000037,,,,6.0
GH-2003-4Z-00000300,,,,7.5
GH-2003-4Z-00000113,,,,7.666666666666667
GH-2003-4Z-00000282,,,,3.076923076923077
GH-1998-4#-00000019,,,,11.77777777777778
GH-2003-4Z-00000165,,,,3.071428571428572
GH-2003-4Z-00000142,,,,10.25
GH-2019-8#-00000135,2.2425826753328333,4.518518518518518,4.925925925925926,10.61904761904762
GH-2003-4Z-00000142,,,,10.25
GH-1998-4#-00000109,,,,6.666666666666667
GH-2019-8#-00000141,0.4827736549744885,3.2413793103448274,4.344827586206897,9.842105263157896
GH-2003-4Z-00000194,,,,11.846153846153848
GH-2003-4Z-00000371,,,,8.2
GH-2008-5Z-00000151,0.5314321024431032,3.566666666666667,3.2,6.333333333333333
GH-1998-4#-00000219,,,,8.75
GH-1998-4#-00000258,,,,7.857142857142857
GH-2014-7#-00000046,0.4241537305927758,1.827586206896552,5.0,3.576923076923077
GH-2019-8#-00000060,2.131697232254449,4.357142857142857,5.0,7.766666666666667
GH-2008-5Z-00000134,0.8889740974910835,2.5172413793103448,4.965517241379311,6.9
GH-2014-7#-00000078,1.6061583509541757,3.608695652173913,4.913043478260869,8.583333333333334
GH-1998-4#-00000119,,,,8.0
GH-2016-7Z-00000116,2.4034025184794494,4.9,5.0,10.61904761904762
GH-2003-4Z-00000142,,,,10.25
GH-2003-4Z-00000142,,,,10.25
GH-2003-4Z-00000142,,,,10.25
GH-2014-7#-00000116,1.8711731314774744,4.166666666666667,5.0,8.107142857142858
GH-2003-4Z-00000224,,,,3.466666666666667
GH-2016-7Z-00000131,1.1431116391421463,3.7666666666666666,4.566666666666666,9.72
GH-2003-4Z-00000142,,,,10.25
GH-2003-4Z-00000142,,,,10.25
GH-2003-4Z-00000142,,,,10.25
GH-1998-4#-00000107,,,,7.1875
GH-2003-4Z-00000142,,,,10.25
GH-2003-4Z-00000155,,,,7.444444444444445
GH-2008-5Z-00000045,1.1388661755987015,3.6,4.0,4.928571428571429
GH-2003-4Z-00000385,,,,7.333333333333333
GH-1998-4#-00000203,,,,7.25
GH-2003-4Z-00000142,,,,10.25
GH-2003-4Z-00000142,,,,10.25
GH-2008-5Z-00000220,2.184658645796888,4.333333333333333,5.0,8.076923076923077
GH-2003-4Z-00000223,,,,10.8
GH-2003-4Z-00000142,,,,10.25
