DHSID_EA,relevance_score,most_relevant_sentences
TJ-2017-7#-00000209,1.0,"in   The statues represented a later evolution of the classic blended style of ancient art in Afghanistan.The statues consisted of the male Salsal (""light shines through the universe"") and the shorter female Shamama (""Queen Mother""), as they were called by the locals."
TJ-2017-7#-00000241,1.0,"According to one account, ""all the people, both men and women, were driven out onto the plain, and divided in accordance with their [the Mongols'] usual custom, then they were all slain."" There are 26 secondary schools in Termez, six of which offer instruction in the Russian language. A presidential school is scheduled to open in 2021. He was a philosopher, war strategist and religious nobleman, and Amir Temur's teacher."
TJ-2012-6#-00000349,3.0,"In April 2012, the water supply at the Rostaq district's school for girls was poisoned by unknown insurgents, sickening at least 140 Afghan schoolgirls and teachers ranging in age from 14 to 30, causing them to be hospitalized and some to partially lose consciousness, though there have been no deaths so far."
TJ-2017-7#-00000237,2.0,"Almost all girls lost access to education, increasing illiteracy rates."
TJ-2017-7#-00000123,6.0,PRE-SCHOOL EDUCATION   Preschool education   Technological education: labor education   Technological education: music education   Technological education: fine arts & engineering graphics 11.
TJ-2017-7#-00000060,1.0,"Technological University of Tajikistan (; ) is a Tajik university in Dushanbe (Str. Academics  The university offers 33 Bachelors, 8 Masters, and 6 Doctoral degrees."
TJ-2012-6#-00000269,2.0,"Among the things left on the top of the peak there are a plaque, a traditional university cap and the university flag."
TJ-2012-6#-00000286,1.0,"At the time of the airstrikes, MSF was treating women and children and wounded combatants from both sides of the conflict."
TJ-2012-6#-00000286,1.0,"Facilities The hospital was opened on 29 August 2011 with 55 beds, two operating theatres, an intensive care unit, and X-ray and laboratory facilities, with separate male and female inpatient wards.Afghanistan: MSF Opens Surgical Hospital in Kunduz, MSF  By late 2012, the number of beds had increased to 58.An Orthopaedic Surgeon’s experience in Afghanistan MSF – Kunduz Trauma Centre, Ihab M. Emran, sicot.org  When it was destroyed, the centre had added a third operating theatre."
TJ-2017-7#-00000349,1.0,"In 1865, he became lecturer on toxicology at the National Medical College of Columbian University, and also obtained his second MD degree from University of Pennsylvania. Later life In 1871 King became a professor of obstetrics both at University of Vermont College of Medicine and Providence Hospital in Washington, D.C. and at the University of Vermont.McCullough. His wife died in 1935."
TJ-2012-6#-00000078,1.0,"In addition, the national, olympic, youth and women teams of Uzbekistan hold some matches at this stadium. Also at the stadium, the women's national football teams of Uzbekistan, different in age, hold their own matches."
TJ-2012-6#-00000105,1.0,"Nevertheless, the overall trend appears downwards, as the younger people seem less inclined to remain in the valley, due to the paucity of health and educational facilities available locally.Jamolzoda, A. The Yaghnobi community, for its part, needed to play a more active role and become involved in all the subsequent initiatives, learning how to plan and implement the development projects themselves.http://www.yagnob.org  Yaghnobi villages The Yaghnobi villages were divided into 3 districts or, in Yaghnobi, sada):  Lower District: Khishortob‡, Farkow†, Pushoytamen†, Worsowut†, Quli Worsowut†;  Middle District: Marghtumayn, Mushtif†, Alowmayn†, Waghinzoy, Shakhsara†, Showeta, Dumzoy†, Khisoki Darv†, Nomitkon, Chukkat†, Bidev, Kashi, Pulla Rowut, Tag-i Chanor, Pitip†;  Upper District: Upper Gharmen, Lower Gharmen, Simich†, Sokan, Dahana†, Qul, Piskon, Padipast, Nodmayn†, Dehbaland, Witikhon†, Tagob†, Kansi†, Kiryonti‡, Dehkalon†‡, Navobod†‡."
TJ-2017-7#-00000123,6.0,PRE-SCHOOL EDUCATION   Preschool education   Technological education: labor education   Technological education: music education   Technological education: fine arts & engineering graphics 11.
