DHSID_EA,relevance_score,most_relevant_sentences
NM-2006-5#-00000384,3.0,"The school began with four students, of which three were men and one was a woman in 1930."
NM-2013-6#-00000076,1.0,There are two schools in Cimbebasia: Amazing Kids Private School and Cimbebasia Primary School.
NM-2013-6#-00000238,4.0,"Education thumb|Secondary school students  Namibia has free education for both primary and secondary education levels. In 1998, there were 400,325 Namibian students in primary school and 115,237 students in secondary schools."
NM-2000-4#-00000237,1.0,"In the meantime, the Herero, estimated around 60,000 men, women, and children, with an equal number of cattle, drew on meager grass and water supplies while awaiting overtures from the Germans."
NM-2013-6#-00000343,1.0,"Most members, especially the younger ones, worked avidly on the project since they wanted a church based where their children were in boarding school."
NM-2006-5#-00000217,3.0,"The school has 32 teachers, three institutional workers, one bus driver, two administrators and 912 students."
NM-2013-6#-00000391,1.0,"+ Shareholding In Alten Energy Consortium Rank  Shareholder  Domicile  Percentage  Notes1 Alten Renewable Energy France  51.0  2  Mangrove  Namibia  12.0  3  Talyeni Investment  Namibia  6.0  4  First Place Investment   Namibia 12.0  5  NamPower   Namibia 19.0   Total   100.00    The three Namibian investment companies are owned by women and represent Namibians, who were previously marginalised."
NM-2000-4#-00000112,1.0,"The floods have destroyed crops, houses, schools, medical centres and roads in the country whose president, Hifikepunye Pohamba, has said could be experiencing one of the worst natural disasters in living memory."
NM-2013-6#-00000518,2.0,The school has about 40 teachers and 850 learners.
NM-2013-6#-00000516,3.0,The school is one of the top performing schools in the country.Old Mutual continues to award Namibia’s best schools.
NM-2013-6#-00000013,1.0,"Omukwiyugwemanya, is a notable fig tree at Oshigambo High School.Julie Berg-Raymond, ""Good Shepherd Sunday school kids join Luter-based initiative, 'Books for Namibia'"", Decorah Journal, page 1, 17 March 2011."
NM-2013-6#-00000238,4.0,"Education thumb|Secondary school students  Namibia has free education for both primary and secondary education levels. In 1998, there were 400,325 Namibian students in primary school and 115,237 students in secondary schools."
NM-2000-4#-00000237,1.0,"In the meantime, the Herero, estimated around 60,000 men, women, and children, with an equal number of cattle, drew on meager grass and water supplies while awaiting overtures from the Germans."
