DHSID_EA,relevance_score,most_relevant_sentences
PE-2000-4#-00000398,1.0,"The mine is owned by the Doe Run Peru S.R.L.. On 10 July 2019, the mine was the site of a tailings dam breach of 67,488 cubic metres of water."
PE-2009-5Z-00000954,3.0,"This drop is caused by shortened rainy seasons and the melting of glaciers feeding the tributaries of the lake.Carlos Valdez: Lake Titicaca at dangerously low level – website of the Sydney Morning Herald (accessed 2009-11-28)Lake Titicaca evaporating away (video) – report by al Jazeera (accessed 2009-11-28) Water pollution is also an increasing concern because cities in the Titicaca watershed grow, sometimes outpacing solid waste and sewage treatment infrastructure."
PE-2000-4#-00001343,1.0,"Glaciers thumb|290px|Chimborazo from the south The top of Chimborazo is completely covered by glaciers, with some north-eastern glacier arms flowing down to 4,600 m. Its glacier is the source of water for the population of the Bolivar and Chimborazo provinces of Ecuador."
PE-2000-4#-00000518,5.0,"A study of the lines using hydrogeology and tectonics shows that many of the lines are utilitarian features born out of the need to harness and manage freshwater resources in a desert environment, and reflect the general movement of surface water downslope.http://impacttectonics.org/2020/2020%20Nazca%20Tectonics%20and%20Hydrogeology.html  Alternative explanations right|thumb|Satellite picture of an area containing lines: north is to the right (coordinates: ) Other theories were that the geometric lines could indicate water flow or irrigation schemes, or be a part of rituals to ""summon"" water."
PE-2000-4#-00000296,1.0,History  The oldest known irrigation canals in the Americas are located in the Nanchoc District of Cajamarca Department.
PE-2009-5Z-00000551,2.0,The water supply project will transfer up to 2 billion m3 annually of water from the Huancabamba River in the department of Cajamarca east of Lambayeque.
PE-2000-4#-00000939,1.0,"This territory has wide river flood plains, which are covered with rainwater and usually are swamped in summer. In these flood areas there are elevated sectors called restingas, which always remain above water, even in times of the greatest swellings."
PE-2000-4#-00000982,1.0,"After being vaporized, mercury particles contaminate the surrounding ecosystems."
PE-2009-5Z-00000900,1.0,"When ocean water temperatures elevate 1 or 1.5 degrees Celsius higher than 26 °C (79 °F), the consequence could be catastrophic rains. In 1534, due to a lack of sanitary conditions, the capital was moved to Monte de los Padres (Morropón); in 1578, and for the same reason, it was moved again, this time to San Francisco de la Buena Esperanza (Paita)."
PE-2000-4#-00001189,1.0,"The water resources are taken from the Lake Titicaca, 50 lagoons and more than 300 rivers."
PE-2009-5Z-00001085,1.0,"Its pure white sands, sun and warm weather all year long, and a sea ideal for water sports, make the beach of Punta Sal one of the finest on the Peruvian coast."
PE-2009-5Z-00000384,2.0,"The desert city has drawn water for domestic and agricultural needs from an aquifer fed by glacial melt water. Because the aquifer is quickly drying up, activists have called for more efficient irrigation, or adding dams and water diversions."
PE-2000-4#-00000055,1.0,"Normally, the Peruvian current, also known as the Humboldt Current, brings cold water and large numbers of fish. Of these rivers, the only one with water year-round is the Santa River. Beginning in 2011, the department has been the site of an ongoing anti-mining protest over allegations of water contamination and public versus private rights to the natural resources of the zone. This river is the most important river in the coast, because its annual water mass is 6100 million m3."
PE-2009-5Z-00000940,1.0,References  Tiquina Category:Bodies of water of Bolivia Category:Lake Titicaca Category:Landforms of La Paz Department (Bolivia)
PE-2000-4#-00000094,1.0,"Snowmelt from the Cordillera Blanca provides part of northern Peru with its year-round water supply, while 5% of Peru's power comes from a hydro-electrical plant located in the Santa River valley. Huascarán,   Huantsán,   Huandoy,   Chopicalqui,   Chinchey,   Palcaraju,   Santa Cruz,   Copa,   Ranrapalca,   Pucaranra,   Hualcán,   Chacraraju,   Pucajirca,   Quitaraju,   Tocllaraju,   Artesonraju,   Caraz,   Contrahierbas,   Alpamayo,    Ocshapalca,   Pirámide,   Ulta,   San Juan,   Taulliraju,   Santa Cruz Norte,   Rinrijirca,   Santa Cruz Chico,   Tullparaju,   Pisco,   Paccharaju, 	  Champará,   Uruashraju,   Cayesh, 	  Cashan,   Shacsha,   Rúrec,   Mururaju,   Vallunaraju,   Caullaraju,   Queshque, 	  Jatuncunca,   Parón,   Perlilla,   Copap,   Jacabamba,   Andavite,   Millishraju,   Tantash, 	  Carhuascancha,   Churup,   Challhua,   Tuco,   Pucagaga Punta,   Yanapaccha,   Kima Rumi,   Huamashraju,   Urus,   Huapi,   Milluacocha,   Rocotopunta, 	  Raju Cutac, 	  Pucaraju,   Tarushcancha, 	  Tuctopunta, 	  Pomabamba,    Maparaju, 	  San Julián, 	  Vicos, 	  Carhuallún,   Chequiaraju,   Pilanco,   Rima Rima,   Tuctubamba,   Santón,   Yanamarey,   Tarush Huachanan, 	  Pacra,   Sentilo,   Ichic Jeulla, 	  Yanarrajo,   Pucaraju,   Arteza, 	  Tuctu, 	  Kunkush,   Cahuish, 	  Gaico, 	  Collpa Janca, 	   Hot springs  Among the most important hot springs in the area are Monterrey and Chancos, which have been transformed into thermal bath facilities. Plants in the range have adapted to the intense solar radiation, low temperatures, and water availability. Most plant species have pubescent leaves, an adaptation that protects the plants from water loss due to the intense solar radiation and low nighttime temperatures of the mountain climate."
