DHSID_EA,relevance_score,most_relevant_sentences
UG-2016-7Z-00000443,1.0,Challenges One main challenge is that infrastructure built in the 1940s by the Italian priests is outdated and old.
UG-2016-7Z-00000262,1.0,"The project was poorly organized, with poorly defined scope, frequent changes of staff and personnel who often knew nothing about nutrition."
UG-2011-6#-00000570,1.0,"The water of the Victoria Nile is much less saline than that of Lake Albert. Water characteristics Unlike the very deep Lake Malawi, Lake Tanganyika and Lake Kivu, Lake Albert's water temperature is relatively stable throughout, typically around , and even its deeper sections contain oxygen. The water has a pH of around or just below 9 and an electric conductivity of around 720–780 μS/cm. These are both very high for a freshwater lake but nevertheless lower than Lake Edward. Winston Churchill described the ship as ""the best library afloat"" and Ernest Hemingway called her ""magnificence on water""."
UG-2016-7Z-00000473,1.0,The name comes from colouring due to clay carried in the water.
UG-2011-6#-00000278,2.0,"Areas that are less than 3 metres deep are completely covered by water lilies, while much of the swampy shoreline is covered with papyrus and the invasive water hyacinth."
UG-2016-7Z-00000542,1.0,"There is no water shortage in the Ruwenzori; yet, several members of the afro-alpine family resemble species that normally thrive in desert climates. The reason lies in their similar water economy. In addition, nightly frosts affect the sap transport in the plants and the intake of water by its roots. As the day begins, the air temperature and radiation level rise rapidly, putting strenuous demands on the exposed parts of the plants as they try to meet the transpiration demands of the leaves and maintain a proper water balance."
UG-2018-7Z-00000071,1.0,"Another feature of the district is its being located in a flat and rolling topographical zone with 90% of its landmass constituting the drainage basins of Lake Victoria and Lake Kyoga. Due to the abundance of freshwater bodies in the district, commercial fishing is actively practiced by many in Bugiri District."
UG-2000-4#-00000401,1.0,"It covered an area of approximately , of which 8.6% was open water, 2.2% was wetland and 18.3% was protected national forest reserve."
UG-2016-7Z-00000145,2.0,"Lake Victoria water levels Since January 2006, hydroelectric generation at Nalubaale and Kiira stations has been curtailed due to a prolonged drought and low level of water in Lake Victoria. New Scientist article Indicating That Uganda Was Exceeding Agreed Curve For Water Withdrawal From Lake Victoria Digital Photograph copy of the document covering the Opening Ceremony on April 29, 1954  Category:Energy infrastructure completed in 1954 Category:Energy infrastructure completed in 2001 Category:Dams completed in 1954 Category:Lake Victoria Category:Buikwe District Category:Jinja District Category:Hydroelectric power stations in Uganda Category:Dams in the Nile basin Category:Jinja, Uganda"
UG-2016-7Z-00000117,1.0,"Lake Wamala is a freshwater lake in Uganda. See also  Empire of Kitara  Bunyoro-Kitara  Kabaka of Buganda  References  External links Rivers, lakes, wetlands: could water become the world's biggest market?"
UG-2018-7Z-00000057,1.0,The patriotic club offered to clean Kasana town market and the cleaning was done communally with the local population such activities create a strong bond between the community and the school hence school community relations.
UG-2006-5#-00000011,1.0,"In addition, the school teaches practical vocational subjects including (a) computer science (b) metal work (c) wood work (d) carpentry and (e) food & nutrition."
UG-2011-6#-00000287,1.0,"The fibrous residue from the process of crushing sugar cane, known as bagasse, is burnt to heat water in boilers and produce steam."
UG-2011-6#-00000570,1.0,"Category:Oil refineries in Uganda Category:Hoima District Category:Western Region, Uganda Category:Proposed energy infrastructure in Africa"
