DHSID_EA,asset_index,sanitation_index,water_index,women_edu
BD-2017-7Z-00000254,1.5945238551814271,4.75,3.0,3.269230769230769
BD-2014-7#-00000394,-1.5864938389977,2.6206896551724137,3.0,3.612903225806452
BD-2011-6#-00000115,,,,5.068965517241379
BD-2017-7Z-00000473,-1.2905235850419987,2.8666666666666667,3.0,3.0
BD-2007-5#-00000241,1.617999642638766,4.827586206896552,3.3448275862068964,8.518518518518519
BD-2014-7#-00000520,-0.9077638010033692,3.1666666666666665,3.0,4.684210526315789
BD-2014-7#-00000216,-1.2164868149225916,2.586206896551724,3.0,3.1333333333333333
BD-2000-4#-00000282,,,,3.5517241379310347
BD-2017-7Z-00000239,-0.2301346086173702,3.689655172413793,3.0,7.548387096774194
BD-2014-7#-00000270,2.7129881198625103,5.0,4.928571428571429,8.258064516129032
BD-2017-7Z-00000015,-1.4443522092108083,2.1666666666666665,3.0,3.575757575757576
BD-2000-4#-00000272,,,,6.527777777777778
BD-2000-4#-00000266,,,,2.571428571428572
BD-2017-7Z-00000151,3.279884981691452,5.0,5.0,10.857142857142858
BD-2014-7#-00000268,1.321512776243612,3.466666666666667,4.533333333333333,3.608695652173913
BD-2017-7Z-00000496,0.3470947136123521,4.0,3.0,5.833333333333333
BD-2011-6#-00000559,,,,3.533333333333333
BD-2014-7#-00000567,0.659088152500752,4.103448275862069,3.0689655172413794,4.638888888888889
BD-2014-7#-00000264,2.140204469657176,4.464285714285714,4.571428571428571,6.290322580645161
BD-2014-7#-00000367,-1.324048587637097,3.103448275862069,3.0,6.068965517241379
BD-2014-7#-00000272,3.1392842307981867,5.0,5.0,13.11111111111111
BD-2004-4Z-00000543,,,,4.294117647058823
BD-2014-7#-00000249,0.2106451723871134,3.2758620689655173,3.034482758620689,6.666666666666667
BD-2004-4Z-00000522,,,,7.764705882352941
BD-2011-6#-00000168,,,,6.866666666666666
BD-2017-7Z-00000423,-0.4569218947419973,2.896551724137931,3.0689655172413794,5.961538461538462
BD-2004-4Z-00000319,,,,4.944444444444445
BD-2014-7#-00000124,-0.0061942356699148,3.433333333333333,3.066666666666667,6.857142857142857
BD-2011-6#-00000196,,,,4.444444444444445
BD-2004-4Z-00000319,,,,4.944444444444445
BD-2017-7Z-00000061,1.7723674307603898,4.6,3.0,10.771428571428572
BD-2007-5#-00000253,-2.00051889294894,2.4482758620689653,3.0,2.75
BD-2011-6#-00000399,,,,4.551724137931035
BD-2017-7Z-00000208,-0.3202819394875521,3.633333333333333,3.0,5.258064516129032
BD-2014-7#-00000081,-0.7022397896400747,3.2333333333333334,3.1333333333333333,6.342857142857143
BD-2014-7#-00000330,0.1392571218159354,3.2142857142857144,3.7857142857142856,6.25
BD-2014-7#-00000443,1.542827606200209,4.285714285714286,3.071428571428572,10.172413793103448
BD-2004-4Z-00000532,,,,5.689655172413793
BD-2017-7Z-00000106,0.0304421072675471,3.6206896551724137,3.0,5.441176470588236
BD-2011-6#-00000098,,,,10.806451612903226
BD-2007-5#-00000155,2.2057288267832047,4.482758620689655,5.0,5.111111111111111
BD-2014-7#-00000423,-0.10771426434514,3.6,3.0,5.896551724137931
BD-2011-6#-00000478,,,,3.28125
BD-2007-5#-00000157,2.517061297106,4.862068965517241,5.0,6.48
BD-2017-7Z-00000420,2.283780206386816,5.0,3.0,12.521739130434783
BD-2004-4Z-00000185,,,,3.264705882352941
BD-2014-7#-00000265,2.1070044959004908,4.25,5.0,4.909090909090909
BD-2000-4#-00000212,,,,3.7
BD-2011-6#-00000151,,,,5.214285714285714
BD-2011-6#-00000443,,,,3.142857142857143
BD-2000-4#-00000251,,,,5.771428571428571
BD-2007-5#-00000154,1.2993357984932696,3.4814814814814814,4.925925925925926,3.65625
BD-2000-4#-00000226,,,,3.131578947368421
BD-2014-7#-00000095,-0.6402491327575325,3.1379310344827585,3.0,6.941176470588236
BD-2000-4#-00000279,,,,3.4411764705882355
BD-2007-5#-00000159,2.022065681221892,4.785714285714286,4.142857142857143,4.444444444444445
BD-2007-5#-00000105,1.6719777881095024,4.482758620689655,3.7586206896551726,8.5
BD-2014-7#-00000177,-0.093647622673306,3.7142857142857135,3.0,6.333333333333333
BD-2004-4Z-00000302,,,,6.764705882352941
BD-2017-7Z-00000282,0.3027215976917203,3.633333333333333,3.0,6.379310344827586
BD-2000-4#-00000428,,,,3.689655172413793
BD-2014-7#-00000158,2.4901636441831125,4.689655172413793,4.793103448275862,8.321428571428571
BD-2017-7Z-00000261,3.372238818429722,5.0,5.0,12.153846153846152
BD-2011-6#-00000559,,,,3.533333333333333
BD-2007-5#-00000252,-2.640171006771898,1.3793103448275863,3.0,4.571428571428571
BD-2017-7Z-00000217,2.2641678404050847,4.689655172413793,4.206896551724138,5.466666666666667
BD-2011-6#-00000551,,,,6.793103448275862
BD-2011-6#-00000162,,,,7.147058823529412
BD-2000-4#-00000363,,,,2.111111111111111
BD-2000-4#-00000242,,,,2.7916666666666665
BD-2000-4#-00000272,,,,6.527777777777778
BD-2011-6#-00000521,,,,5.633333333333334
BD-2014-7#-00000147,0.9421428197723136,3.933333333333333,3.033333333333333,8.516129032258064
BD-2000-4#-00000242,,,,2.7916666666666665
BD-2004-4Z-00000147,,,,2.4242424242424243
BD-2014-7#-00000014,-0.2061056695686946,3.4482758620689653,3.0,7.4411764705882355
BD-2004-4Z-00000324,,,,3.2413793103448274
BD-2017-7Z-00000223,1.811609712475204,5.0,3.142857142857143,7.8
BD-2000-4#-00000029,,,,2.5428571428571427
BD-2007-5#-00000173,2.654561022294569,5.0,4.931034482758621,7.962962962962963
BD-2011-6#-00000345,,,,2.727272727272727
BD-2011-6#-00000302,,,,8.137931034482758
BD-2007-5#-00000153,-0.5990582697839867,3.206896551724138,3.0689655172413794,5.6923076923076925
BD-2014-7#-00000227,2.523079251876836,4.821428571428571,5.0,6.153846153846154
BD-2017-7Z-00000175,1.65381189683705,4.933333333333334,3.066666666666667,4.757575757575758
BD-2017-7Z-00000249,2.7986026063308875,5.0,4.846153846153846,9.307692307692308
BD-2017-7Z-00000251,3.306428981067591,5.0,4.923076923076923,10.56
BD-2011-6#-00000349,,,,5.758620689655173
BD-2017-7Z-00000256,2.668727056232839,5.0,4.8,6.3
BD-2007-5#-00000168,2.6616318144618645,5.0,5.0,9.22222222222222
BD-2000-4#-00000268,,,,4.36
BD-2017-7Z-00000209,-0.1889362701183903,3.6,3.0,6.818181818181818
BD-2007-5#-00000155,2.2057288267832047,4.482758620689655,5.0,5.111111111111111
BD-2011-6#-00000107,,,,2.857142857142857
BD-2000-4#-00000282,,,,3.5517241379310347
BD-2014-7#-00000189,-1.6947609486902782,2.333333333333333,3.0,4.035714285714286
BD-2004-4Z-00000526,,,,10.77777777777778
BD-2014-7#-00000158,2.4901636441831125,4.689655172413793,4.793103448275862,8.321428571428571
BD-2017-7Z-00000247,2.5153424127843995,5.0,4.5,9.75
BD-2017-7Z-00000156,2.5482808157325505,4.965517241379311,4.758620689655173,5.162162162162162
BD-2011-6#-00000098,,,,10.806451612903226
BD-2014-7#-00000443,1.542827606200209,4.285714285714286,3.071428571428572,10.172413793103448
BD-2004-4Z-00000528,,,,9.735294117647058
BD-2011-6#-00000107,,,,2.857142857142857
BD-2011-6#-00000400,,,,6.571428571428571
BD-2004-4Z-00000409,,,,2.583333333333333
BD-2007-5#-00000113,0.1863989726378358,3.7586206896551726,3.0,7.310344827586207
BD-2000-4#-00000450,,,,5.625
BD-2007-5#-00000105,1.6719777881095024,4.482758620689655,3.7586206896551726,8.5
BD-2014-7#-00000164,1.721416425734091,4.5,3.5,5.25
BD-2000-4#-00000496,,,,2.7333333333333334
BD-2017-7Z-00000668,1.4318084949950196,5.0,3.0,3.0357142857142856
BD-2014-7#-00000272,3.1392842307981867,5.0,5.0,13.11111111111111
BD-2017-7Z-00000244,2.445618220634426,4.827586206896552,4.620689655172414,8.1
BD-2014-7#-00000251,1.5252978040344845,4.111111111111111,4.185185185185185,6.178571428571429
BD-2017-7Z-00000345,0.6477234348274404,4.066666666666666,3.0,6.724137931034483
BD-2014-7#-00000273,2.7059958075303,4.592592592592593,4.851851851851852,11.789473684210526
BD-2014-7#-00000117,-0.6271967964394919,3.2142857142857144,3.107142857142857,7.428571428571429
BD-2014-7#-00000269,2.382343354157018,4.785714285714286,4.714285714285714,7.666666666666667
BD-2004-4Z-00000528,,,,9.735294117647058
BD-2017-7Z-00000244,2.445618220634426,4.827586206896552,4.620689655172414,8.1
BD-2007-5#-00000168,2.6616318144618645,5.0,5.0,9.22222222222222
BD-2000-4#-00000496,,,,2.7333333333333334
BD-2007-5#-00000290,-1.885159986187373,2.413793103448276,3.0,3.727272727272727
BD-2007-5#-00000168,2.6616318144618645,5.0,5.0,9.22222222222222
BD-2011-6#-00000168,,,,6.866666666666666
BD-2011-6#-00000168,,,,6.866666666666666
BD-2017-7Z-00000427,-0.3986274809137292,3.310344827586207,3.0,6.230769230769231
BD-2011-6#-00000162,,,,7.147058823529412
BD-2000-4#-00000482,,,,5.111111111111111
BD-2011-6#-00000295,,,,6.451612903225806
BD-2007-5#-00000303,0.0763523370774926,3.72,3.08,7.217391304347826
BD-2000-4#-00000268,,,,4.36
BD-2000-4#-00000413,,,,3.875
BD-2017-7Z-00000133,0.7028750902355102,4.035714285714286,3.4285714285714284,6.517241379310345
BD-2011-6#-00000116,,,,4.310344827586207
BD-2014-7#-00000097,-0.4006425596804899,3.2962962962962963,3.0,6.642857142857143
BD-2000-4#-00000417,,,,4.166666666666667
BD-2000-4#-00000450,,,,5.625
BD-2017-7Z-00000254,1.5945238551814271,4.75,3.0,3.269230769230769
BD-2017-7Z-00000223,1.811609712475204,5.0,3.142857142857143,7.8
BD-2004-4Z-00000075,,,,5.518518518518518
BD-2011-6#-00000211,,,,5.56
BD-2004-4Z-00000319,,,,4.944444444444445
