DHSID_EA,relevance_score,most_relevant_sentences
NP-2001-4#-00002303,1.0,Infrastructure Melamchi Water Supply Project in the river diverts water from the river to Kathmandu for drinking.
NP-2011-6#-00000907,1.0,"At Num their trail had to cross the river on a  rope bridge  above the water – the bridge had been repaired specially for them. At the previous year's site, somewhat higher, the water supply had vanished along with the vegetation."
NP-2016-7Z-00000117,3.0,"A 2015 report conducted by the Kathmandu Valley Preservation Trust noted that the bath was providing clean water in 2009, but after the April 2015 Nepal earthquake, the water became polluted."
NP-2006-5#-00000303,1.0,The water is stored in a regulating pool on a hill  in northern Kyogoku Town in the watershed of Pepenai river.
NP-2001-4#-00003603,1.0,"Area development project Under loan funds provided by the Asian Development Bank, the government of Nepal has an infrastructure project titled ""Manaslu Eco-tourism Development Project"" under implementation."
NP-2011-6#-00001101,1.0,"However, adequate water supply and concerns about sleeping at a higher altitude may dictate starting from base camp."
NP-2006-5#-00006601,1.0,"Lake Manasarovar (Sanskrit: मानसरोवर), also called mTsho Mapham () or mTsho Ma-dros-pa locally, is a high altitude freshwater lake fed by the Kailash Glaciers near Mount Kailash in Burang County, Ngari Prefecture, Tibetan Autonomous Region. Lake Manasarovar lies at  above mean sea level, a relatively high elevation for a large fresh water lake on the mostly saline lake-studded Tibetan Plateau. According to Brockman, it is the highest freshwater lake in Asia. Typically, major historic pilgrimage sites that were frequented by Buddhists, Hindus and Jains attracted a discussion in their respective texts and the construction of infrastructure by wealthy patrons or kings. In Hinduism, these were the mahatmya chapters in the Puranas, and the infrastructure include temples, dharmasalas, ashrams and pilgrimage facilities."
NP-2006-5#-00002502,2.0,"The water conduits, stone spouts, jaladroni (water tanks), artistic gate ways, Hindu temples and Buddhist Vihars adorn the city."
NP-2001-4#-00001202,2.0,There is no safe drinking water and irrigation for agriculture.
NP-2006-5#-00005001,1.0,"Krishnanagar connects by road to the east-west Mahendra Highway.It is a small however beautiful place to be in, the less pollution, simple living, innocent people."
NP-2011-6#-00004401,1.0,"INGO's and NGO's have worked to develop the area and improve sanitation, and Internet service and electricity are available."
NP-2016-7Z-00000214,1.0,"Good Education at the public school teaches the importance of personal hygiene, family planning, and overall higher quality of life."
NP-2016-7Z-00000192,1.0,Modibeni Arya Ghat is just like the cremation area of Pashipatinath Temple where dead ones are burned to ashes and washed by the sacred/holy water of Kali Gandaki.
NP-2001-4#-00003901,1.0,"At the time of the 2011 Nepal census it had a population of 2546 people living in 503 individual households..  Lunkhu Deurali is one of the few VDCs in Parbat District that fully enjoys basic facilities such as electricity, drinkable water, road connection, education, communication and others."
NP-2016-7Z-00000181,1.0,(Changchang=sound produced by water; di=Water). At that time Lord Shiva became tired and thirsty so he hit the hill with his arrow and drained water to drink it.
NP-2006-5#-00003801,1.0,"An expansion of the Community Health Unit in Simle is underway, which will make it the primary health center in the area with both outpatient and inpatient services.Landslide prevention, infrastructure development, and an urban development plan is currently the highest priorities of the town."
NP-2006-5#-00004002,1.0,"Major factors are water supply, school, hospital, job opportunity and security. Recently there has been many progress on some of the major development projects such as Planned sewage, upgrade of road, hydropower, bridges, etc."
NP-2016-7Z-00000205,1.0,"Not all the areas of Raipur has good drinking water facilities. People, in the hillside such as Bishauna, Chilaunekhark, Baaspani (Gaunpahal), Thumkidada, Simleshwara, Samtari, Bangalekhola have to spend most of their morning time in collecting drinking water from pond. People from Raipur expect to pay a proper attention from the Municipality Office and concerned Government authorities to enhance the infrastructure and quality of school education."
NP-2016-7Z-00000097,1.0,"The municipality have every infrastructure that a municipality should have. There are hospital, bank, market, Illaka police office, business centre, playground, library, hospital for animal, water tank, Bus stop, and lastly the famous college for which balawa is renowned."
NP-2016-7Z-00000117,1.0,"It is a popular belief that the water spring that fills the ponds originates all the way from Gosainkunda, which is located 43 kilometers north of Kathmandu. One day he struck his wooden pole into the ground and discovered a water source. Lalit showed the king where he found the water source and the king pronounced that a hiti (हिटी) (meaning tap) should be placed there. Another story tells of a man who lost his water vessel on a pilgrimage who found it again at the Kumbheshwar. The word Kumbha in Kumbheshwar means ""water vessel"". The fact that there is a water source from the Himalayan mountains (Gosainkunda) at Kumbheshwar may yet be another contributing factor."
NP-2006-5#-00004201,2.0,"Restoration work was completed in 2012 providing living, bathroom, kitchen quarters for the Lama, a sleeping area for the young monks as well as additional rooms for visitors."
NP-2016-7Z-00000342,1.0,"As a focal point for connecting other major towns and villages in Kailali District, It has the fastest growth rate of infrastructure and public services. The availability of all infrastructure in Lamki Chuha prompted a lot of people from urban and village areas to migrate to the area."
NP-2006-5#-00004201,1.0,Damaged roof timbers mean that water ingress has damaged many paintings in recent years. Funding limitations have delayed this work and the frescoes continue to be affected by rain water.
NP-2001-4#-00004906,1.0,The pilgrimage considers water from this river as holy.
NP-2006-5#-00001501,1.0,"One day when he started cleaning the forest, he found the statue of the goddess bhagwati."
NP-2006-5#-00000303,1.0,See also  Mai Cascade Hydropower Plant List of power stations in Nepal  References  Category:Hydroelectric power stations in Nepal Category:Gravity dams Category:Run-of-the-river power stations Category:Dams in Nepal  Category:Energy infrastructure completed in 2015 Category:2015 establishments in Nepal Category:Buildings and structures in Ilam District
NP-2001-4#-00002901,1.0,The difference in elevation between the reservoir and power station affords a gross hydraulic head (water drop) of . Gallery   See also    Kaligandaki A  Nepal Electricity Authority   References      Category:Hydroelectric power stations in Nepal Category:Dams in Nepal Category:Run-of-the-river power stations Category:Dams completed in 2003 Category:Energy infrastructure completed in 2003 Category:2003 establishments in Nepal Category:Buildings and structures in Rasuwa District
NP-2016-7Z-00000002,1.0,"The construction of college's physical infrastructure began to gather pace from 2024 (1967), and it took three years until completion."
NP-2001-4#-00000602,2.0,Chatara canal provides water to the irrigation system of the town and surrounding places.
NP-2006-5#-00000601,1.0,"Though the village is well connected by road, electricity but development of infrastructure is not rapid as expected."
NP-2016-7Z-00000123,1.0,The volunteers also organized a hand-washing awareness day which involved school-children making a mural at school.
NP-2011-6#-00002712,1.0,"And from the very land where Mahadev had tapped his foot sprang an incessant stream of water. It is said that in the Treta Yuga, Bhimsen – the brother of Ravan, the powerful king of Lanka – used to fetch water from Shankhamul, and carry it up to the Koteshwor Temple to offer it to Lord Shiva."
NP-2016-7Z-00000178,2.0,The well known 'Barah Kulo' (Barah Canal) with its more than 150-year-long history maps the Chundi river water from 'Barah Bandh' (a small water dam) to the Chundi Basin fields.
NP-2006-5#-00003103,1.0,The devotees take a holy bath by immersing themselves into the waters of Triveni itself or by running under the row of a hundred and eight (108) holy taps that have been built in the temple premises.
NP-2001-4#-00001202,2.0,There is no safe drinking water and irrigation for agriculture.
NP-2006-5#-00005001,1.0,"Krishnanagar connects by road to the east-west Mahendra Highway.It is a small however beautiful place to be in, the less pollution, simple living, innocent people."
NP-2011-6#-00004401,1.0,"INGO's and NGO's have worked to develop the area and improve sanitation, and Internet service and electricity are available."
NP-2016-7Z-00000214,1.0,"Good Education at the public school teaches the importance of personal hygiene, family planning, and overall higher quality of life."
NP-2016-7Z-00000192,1.0,Modibeni Arya Ghat is just like the cremation area of Pashipatinath Temple where dead ones are burned to ashes and washed by the sacred/holy water of Kali Gandaki.
NP-2001-4#-00003901,1.0,"At the time of the 2011 Nepal census it had a population of 2546 people living in 503 individual households..  Lunkhu Deurali is one of the few VDCs in Parbat District that fully enjoys basic facilities such as electricity, drinkable water, road connection, education, communication and others."
NP-2016-7Z-00000181,1.0,(Changchang=sound produced by water; di=Water). At that time Lord Shiva became tired and thirsty so he hit the hill with his arrow and drained water to drink it.
NP-2006-5#-00003801,1.0,"An expansion of the Community Health Unit in Simle is underway, which will make it the primary health center in the area with both outpatient and inpatient services.Landslide prevention, infrastructure development, and an urban development plan is currently the highest priorities of the town."
NP-2006-5#-00004002,1.0,"Major factors are water supply, school, hospital, job opportunity and security. Recently there has been many progress on some of the major development projects such as Planned sewage, upgrade of road, hydropower, bridges, etc."
NP-2016-7Z-00000205,1.0,"Not all the areas of Raipur has good drinking water facilities. People, in the hillside such as Bishauna, Chilaunekhark, Baaspani (Gaunpahal), Thumkidada, Simleshwara, Samtari, Bangalekhola have to spend most of their morning time in collecting drinking water from pond. People from Raipur expect to pay a proper attention from the Municipality Office and concerned Government authorities to enhance the infrastructure and quality of school education."
NP-2016-7Z-00000097,1.0,"The municipality have every infrastructure that a municipality should have. There are hospital, bank, market, Illaka police office, business centre, playground, library, hospital for animal, water tank, Bus stop, and lastly the famous college for which balawa is renowned."
NP-2016-7Z-00000326,1.0,Major finds from the site include a large network of underground pipes that formed a complex water delivery system as well as a ring of massive monolithic stone columns circumscribing the settlement.Sinja valley - UNESCO World Heritage Centre  On the cliffs at the valley edge were found some of the earliest written examples of Nepali language.
NP-2011-6#-00001405,1.0,"The center of town is crowded densely with unplanned buildings and weak infrastructures as well as pollution due to vehicles, scattered wastage and dusty gravel roads has created critical problem in the town and their lifestyle as every household waste their productive time  The hilly people brings their agricultural products to sell in the town and buys clothes, equipment and other goods.the town is the most populated municipality of Udayapur District besides Gaighat, Beltar and Katari."
NP-2001-4#-00001602,1.0,it is pollution free village and there is Thakuri caste leaving.
NP-2011-6#-00000904,1.0,"It has been famous for hundreds of years for Karuwa, a special kind of water mug with pipe tap sculptured with artistic carving on exterior of it."
NP-2011-6#-00007502,1.0,One can also enjoy the fresh water fish found in the Mahakali River.
NP-2016-7Z-00000376,2.0,"The facilities like water, sanitation, telephone and electricity are accessible to the locals but they are still lacking proper education, hospital and even transportation at the need."
NP-2001-4#-00000201,2.0,The main of this territory  The problems are also irrigation and drinking water.
NP-2001-4#-00001505,1.0,"Vdc shows all the features of a developed village as it has got road, electricity, water, mobile tower, schools, health post etc."
NP-2001-4#-00003902,1.0,See also   List of power stations in Nepal  References  Category:Hydroelectric power stations in Nepal Category:Dams in Nepal Category:Gravity dams Category:Dams completed in 2002 Category:Run-of-the-river power stations Category:Energy infrastructure completed in 2002 Category:2002 establishments in Nepal Category:Buildings and structures in Syangja District
NP-2016-7Z-00000007,1.0,"History   Arjun is a name of lord who is worshipped in hinduism and is considered the greatest talent in the bow and the arrow art, and 'Dhara' means a source of water basically a tap. Arjun immediately pulled out his arrow named ""Pagnakhestra"" and hit it to the ground from where water bursted out from the ground and the cows quenched their thirst."
NP-2001-4#-00000402,2.0,"Basic infrastructural development is satisfactory here including school, roads, electricity, drinking water and irrigation."
NP-2006-5#-00000404,3.0,Drinking water: Surunga has drinking water supply that is collected from underground water and treated before distributed to the taps in every house.
NP-2011-6#-00007004,1.0,Paneru are people who assist with carry and managing drinking water.
NP-2006-5#-00003601,1.0,"Over time, village water systems were upgraded, reforestation projects were begun and agricultural extension works were taken up in the villages."
NP-2006-5#-00004201,2.0,"The water density is about 1.4 g/cm3 and pH about 10.Donald E. Garrett Handbook of lithium and natural calcium chloride: their deposits, processing, Academic Press, 2004  p. 43 The lithium content, 1.53 g/L, nearly corresponds to the solubility limit of lithium carbonate in water and is second highest in the world."
NP-2006-5#-00004301,1.0,"The place used to be a rest stop where ancient traders found water (pani in Nepali) for their horses (ghora in Nepali), thus leading to the nomenclature Ghorepani."
NP-2016-7Z-00000117,1.0,"It is a popular belief that the water spring that fills the ponds originates all the way from Gosainkunda, which is located 43 kilometers north of Kathmandu. One day he struck his wooden pole into the ground and discovered a water source. Lalit showed the king where he found the water source and the king pronounced that a hiti (हिटी) (meaning tap) should be placed there. Another story tells of a man who lost his water vessel on a pilgrimage who found it again at the Kumbheshwar. The word Kumbha in Kumbheshwar means ""water vessel"". The fact that there is a water source from the Himalayan mountains (Gosainkunda) at Kumbheshwar may yet be another contributing factor."
NP-2006-5#-00004201,2.0,"Restoration work was completed in 2012 providing living, bathroom, kitchen quarters for the Lama, a sleeping area for the young monks as well as additional rooms for visitors."
NP-2016-7Z-00000342,1.0,"As a focal point for connecting other major towns and villages in Kailali District, It has the fastest growth rate of infrastructure and public services. The availability of all infrastructure in Lamki Chuha prompted a lot of people from urban and village areas to migrate to the area."
NP-2006-5#-00004201,1.0,Damaged roof timbers mean that water ingress has damaged many paintings in recent years. Funding limitations have delayed this work and the frescoes continue to be affected by rain water.
NP-2001-4#-00004906,1.0,The pilgrimage considers water from this river as holy.
NP-2006-5#-00001501,1.0,"One day when he started cleaning the forest, he found the statue of the goddess bhagwati."
