DHSID_EA,asset_index
ZW-2005-5#-00001014,-1.3580905812380475
ZW-2015-7#-00000386,1.4124600958112177
ZW-2010-6#-00000130,-0.8677182413969577
ZW-2015-7#-00000321,2.6576238020942493
ZW-1999-4#-00000034,
ZW-2015-7#-00000106,-0.7638156409280721
ZW-2010-6#-00000321,2.136121027480319
ZW-2005-5#-00000861,1.885023974502983
ZW-2015-7#-00000201,0.2535285141808995
ZW-2010-6#-00000123,2.48376452095204
ZW-2005-5#-00000733,1.7357568098050618
ZW-2005-5#-00000758,-0.9203312345168256
ZW-2010-6#-00000343,1.1037337954859054
ZW-2010-6#-00000363,2.7182442002815765
ZW-2015-7#-00000164,2.589106382888915
ZW-2010-6#-00000338,2.465972749497689
ZW-2005-5#-00000394,-1.128372710297153
ZW-2005-5#-00001194,2.666965899770448
ZW-2005-5#-00000797,-0.2187211356288537
ZW-1999-4#-00000096,
ZW-1999-4#-00000060,
ZW-2010-6#-00000296,2.347537657472748
ZW-2015-7#-00000037,-0.6191870241422605
ZW-2010-6#-00000339,-2.2094329776728285
ZW-2005-5#-00000167,-2.3765458408805737
ZW-2010-6#-00000001,2.826179686383585
ZW-2010-6#-00000324,2.3069162943137163
ZW-2015-7#-00000040,-1.919063789796429
ZW-2010-6#-00000154,-1.4507383252802275
ZW-2005-5#-00000548,-2.394962623498225
ZW-2015-7#-00000171,0.5317076386127071
ZW-2015-7#-00000110,-0.9288428376465536
ZW-2010-6#-00000062,2.3513275598037464
ZW-2015-7#-00000207,-2.28703102916774
ZW-2005-5#-00001044,2.61240132071272
ZW-2015-7#-00000226,-0.8876710278549397
ZW-2010-6#-00000405,-1.256345123727446
