DHSID_EA,asset_index,sanitation_index,water_index,women_edu
IA-2015-7#-00311267,1.884904277049248,3.5454545454545454,5.0,8.565217391304348
IA-2015-7#-00311267,1.884904277049248,3.5454545454545454,5.0,8.565217391304348
IA-2015-7#-00311267,1.884904277049248,3.5454545454545454,5.0,8.565217391304348
IA-2015-7#-00350285,2.271373861659405,4.947368421052632,4.052631578947368,8.846153846153847
IA-2015-7#-00261070,1.0503441549300936,3.272727272727273,4.136363636363637,9.533333333333331
IA-2015-7#-00310275,0.6994610431341017,2.333333333333333,4.666666666666667,7.0
IA-2015-7#-00170626,2.158919423163141,4.181818181818182,4.409090909090909,10.176470588235292
IA-2015-7#-00150584,-2.3163557767491967,1.0,3.45,3.0
IA-2015-7#-00050748,-1.1073457631980523,2.136363636363636,3.363636363636364,4.78125
IA-2015-7#-00310225,2.5198516363915284,4.818181818181818,4.818181818181818,9.666666666666666
IA-2015-7#-00310136,2.896851390662516,4.809523809523809,5.0,11.882352941176473
IA-2015-7#-00120464,2.845342089349685,5.0,5.0,11.523809523809524
IA-2015-7#-00110893,0.7565171344802102,1.9545454545454544,5.0,4.413793103448276
IA-2015-7#-00110916,1.794257763489048,3.727272727272727,5.0,2.647058823529412
IA-2015-7#-00311267,1.884904277049248,3.5454545454545454,5.0,8.565217391304348
IA-2015-7#-00200648,1.0615816469967958,3.1739130434782608,4.217391304347826,6.2
IA-2015-7#-00260424,0.1302757105188398,1.4,4.9,6.379310344827586
IA-2015-7#-00300030,2.5649209753394704,5.0,5.0,6.2727272727272725
IA-2015-7#-00260812,2.040527179360602,4.2727272727272725,4.2727272727272725,9.857142857142858
IA-2015-7#-00261070,1.0503441549300936,3.272727272727273,4.136363636363637,9.533333333333331
IA-2015-7#-00261050,2.6129639812812018,5.0,4.7,11.857142857142858
IA-2015-7#-00261236,2.253974292890333,4.2727272727272725,4.681818181818182,10.25925925925926
IA-2015-7#-00250035,2.8766451898100365,5.0,5.0,14.6
IA-2015-7#-00111074,2.8700543442925253,5.0,5.0,13.578947368421051
IA-2015-7#-00192238,0.2295553281510613,3.4761904761904763,3.333333333333333,8.954545454545455
IA-2015-7#-00334634,2.446814583932912,4.857142857142857,4.047619047619048,13.521739130434783
IA-2015-7#-00170534,1.9253568719458805,4.75,4.3,10.0
IA-2015-7#-00260064,2.9158834884133564,4.9375,4.75,13.45
IA-2015-7#-00311267,1.884904277049248,3.5454545454545454,5.0,8.565217391304348
IA-2015-7#-00311267,1.884904277049248,3.5454545454545454,5.0,8.565217391304348
IA-2015-7#-00311255,2.2383329363049667,4.428571428571429,4.904761904761905,9.27777777777778
IA-2015-7#-00311255,2.2383329363049667,4.428571428571429,4.904761904761905,9.27777777777778
IA-2015-7#-00311267,1.884904277049248,3.5454545454545454,5.0,8.565217391304348
IA-2015-7#-00334264,1.0781484864986843,4.045454545454546,3.5454545454545454,5.964285714285714
IA-2015-7#-00334214,0.2810900274525949,3.6,3.15,4.0588235294117645
IA-2015-7#-00332307,-1.2411941534822528,1.6,3.2,6.068965517241379
IA-2015-7#-00140007,1.3175050387109557,3.863636363636364,4.818181818181818,5.0
IA-2015-7#-00140256,0.2343024570385391,4.045454545454546,4.0,8.0
IA-2015-7#-00201188,1.7937658249785415,4.789473684210527,4.684210526315789,9.421052631578949
IA-2015-7#-00310227,1.13059369758531,2.590909090909091,4.818181818181818,8.5
IA-2015-7#-00140256,0.2343024570385391,4.045454545454546,4.0,8.0
IA-2015-7#-00140321,0.0960567221656793,3.857142857142857,3.571428571428572,4.6923076923076925
IA-2015-7#-00310883,2.347632893390261,4.181818181818182,4.7727272727272725,8.925925925925926
IA-2015-7#-00051509,-1.0842583693237102,2.9545454545454546,3.0,4.5
IA-2015-7#-00201428,2.492350506937691,4.444444444444445,5.0,7.041666666666667
IA-2015-7#-00260064,2.9158834884133564,4.9375,4.75,13.45
IA-2015-7#-00170466,2.544868165114325,4.545454545454546,4.590909090909091,11.882352941176473
IA-2015-7#-00060140,2.553312425765837,4.95,5.0,9.041666666666666
IA-2015-7#-00310227,1.13059369758531,2.590909090909091,4.818181818181818,8.5
IA-2015-7#-00170132,2.595872683153649,4.636363636363637,4.2727272727272725,12.8
IA-2015-7#-00140735,2.668435823479481,4.809523809523809,5.0,11.2
IA-2015-7#-00170009,2.5281262090532173,4.681818181818182,4.227272727272728,12.38888888888889
IA-2015-7#-00170361,2.7282869957800218,4.818181818181818,4.409090909090909,11.857142857142858
IA-2015-7#-00334628,0.9148118377998432,4.954545454545454,3.0,1.4615384615384617
IA-2015-7#-00331533,-2.235609633378918,1.0,3.0454545454545454,5.08
IA-2015-7#-00340753,2.6849096620755724,4.7727272727272725,4.909090909090909,11.26923076923077
IA-2015-7#-00130085,2.564200270885941,5.0,5.0,9.153846153846152
IA-2015-7#-00334005,2.2018304753381464,4.9,3.8,9.966666666666669
IA-2015-7#-00180052,1.9787169173975083,4.5,3.0,10.636363636363637
IA-2015-7#-00260900,1.8693232410840297,4.476190476190476,4.523809523809524,7.222222222222222
IA-2015-7#-00260812,2.040527179360602,4.2727272727272725,4.2727272727272725,9.857142857142858
IA-2015-7#-00261050,2.6129639812812018,5.0,4.7,11.857142857142858
IA-2015-7#-00020426,3.12265956635436,5.0,5.0,5.315789473684211
IA-2015-7#-00180052,1.9787169173975083,4.5,3.0,10.636363636363637
IA-2015-7#-00260064,2.9158834884133564,4.9375,4.75,13.45
IA-2015-7#-00260064,2.9158834884133564,4.9375,4.75,13.45
IA-2015-7#-00261521,2.847473647653412,4.894736842105263,5.0,14.210526315789474
IA-2015-7#-00260987,-0.2690039101362858,2.7142857142857144,3.4285714285714284,1.5454545454545454
IA-2015-7#-00260812,2.040527179360602,4.2727272727272725,4.2727272727272725,9.857142857142858
IA-2015-7#-00260002,2.5575828857590563,4.684210526315789,5.0,11.19047619047619
IA-2015-7#-00260064,2.9158834884133564,4.9375,4.75,13.45
IA-2015-7#-00120714,3.294681935684699,5.0,5.0,13.142857142857142
IA-2015-7#-00170127,3.257326024645314,5.0,5.0,13.789473684210526
IA-2015-7#-00261192,0.4571587507544125,2.9047619047619047,3.761904761904762,7.153846153846154
IA-2015-7#-00260863,0.1496070115772377,2.4,4.05,7.190476190476191
IA-2015-7#-00261192,0.4571587507544125,2.9047619047619047,3.761904761904762,7.153846153846154
IA-2015-7#-00260777,2.785074504652344,5.0,4.95,12.117647058823527
IA-2015-7#-00260064,2.9158834884133564,4.9375,4.75,13.45
IA-2015-7#-00260064,2.9158834884133564,4.9375,4.75,13.45
IA-2015-7#-00260064,2.9158834884133564,4.9375,4.75,13.45
IA-2015-7#-00261236,2.253974292890333,4.2727272727272725,4.681818181818182,10.25925925925926
IA-2015-7#-00260777,2.785074504652344,5.0,4.95,12.117647058823527
IA-2015-7#-00260064,2.9158834884133564,4.9375,4.75,13.45
IA-2015-7#-00261104,2.458564160795459,4.5,4.625,10.416666666666666
IA-2015-7#-00260064,2.9158834884133564,4.9375,4.75,13.45
IA-2015-7#-00261104,2.458564160795459,4.5,4.625,10.416666666666666
IA-2015-7#-00260812,2.040527179360602,4.2727272727272725,4.2727272727272725,9.857142857142858
IA-2015-7#-00260812,2.040527179360602,4.2727272727272725,4.2727272727272725,9.857142857142858
IA-2015-7#-00260064,2.9158834884133564,4.9375,4.75,13.45
IA-2015-7#-00201171,2.611430018246602,4.714285714285714,5.0,11.130434782608695
IA-2015-7#-00260064,2.9158834884133564,4.9375,4.75,13.45
