DHSID_EA,women_edu
HN-2011-6#-00000828,4.866666666666666
HN-2011-6#-00000550,10.478260869565217
HN-2011-6#-00000410,4.7727272727272725
HN-2011-6#-00000520,13.56
HN-2011-6#-00000336,7.666666666666667
HN-2011-6#-00000504,15.6
HN-2011-6#-00000496,11.666666666666666
HN-2011-6#-00000652,7.923076923076923
HN-2011-6#-00000557,11.5625
HN-2011-6#-00000743,6.05
HN-2011-6#-00000633,6.090909090909091
HN-2011-6#-00000012,12.76923076923077
HN-2011-6#-00000675,5.423076923076923
HN-2011-6#-00000516,11.88888888888889
HN-2011-6#-00000663,9.866666666666667
HN-2011-6#-00000404,5.0
HN-2011-6#-00000406,5.791666666666667
HN-2011-6#-00000151,5.863636363636363
HN-2011-6#-00000142,7.55
HN-2011-6#-00000182,7.888888888888889
HN-2011-6#-00000438,8.857142857142858
HN-2011-6#-00000677,7.043478260869565
HN-2011-6#-00000706,5.666666666666667
HN-2011-6#-00000018,10.916666666666666
