DHSID_EA,relevance_score,most_relevant_sentences
NM-2006-5#-00000384,1.0,"Fire  By 1958 the hospital consisted out of about 70 buildings made up by ""Rondawels"" or round thatched huts which were enclosed with clay walls to act as in-patient wards, there were nurses accommodation, a kitchen, a workshop and other hospital facilities. While construction of the water networks was underway, a piece of burnt wood, believed to be remainders of one of the wooden poles used in the huts, was discovered."
NM-2000-4#-00000160,3.0,"The country is divided into four drainage regions, which are sometimes indistinct due to the arid nature of the climate:  the Chobe River on the border with the Caprivi Strip of Namibia together with a small adjacent swampy area is part of the Zambezi basin;  most of the north and central region of the country is part of the Okavango inland drainage basin;  the easternmost part of the country falls into the Limpopo drainage basin;  the southern and southwestern regions, which are the driest of all, are drained by the Molopo river along the South African border and the Nossob river through the Kalahari Gemsbok National Park, and are technically part of the basin of the Orange River."
NM-2013-6#-00000238,4.0,"Namibia launched a National Health Extension Programme in 2012 deployment 1,800 (2015) of a total ceiling of 4,800 health extension workers trained for six months in community health activities including first aid, health promotion for disease prevention, nutritional assessment and counseling, water sanitation and hygiene practices, HIV testing and community-based antiretroviral treatment."
NM-2013-6#-00000238,2.0,"Even isolated communities and those economic activities located far from good surface water sources, such as mining, agriculture, and tourism, can be supplied from groundwater over nearly 80% of the country. Total renewable water resources: 17.72 km3 (2011)  Natural hazards: prolonged periods of drought  Environment - current issues: depletion and degradation of water and aquatic resources; desertification; land degradation; loss of biodiversity and biotic resources; wildlife poaching  Environment - international agreements: party to: Antarctic-Marine Living Resources, Biodiversity, Climate Change, Climate Change-Kyoto Protocol, Desertification, Endangered Species, Hazardous Wastes, Law of the Sea, Ozone Layer Protection, Wetlands  Extreme points This is a list of the extreme points of Namibia, the points that are farther north, south, east or west than any other location."
NM-2000-4#-00000237,1.0,"In the meantime, the Herero, estimated around 60,000 men, women, and children, with an equal number of cattle, drew on meager grass and water supplies while awaiting overtures from the Germans. German patrols later found skeletons around holes 8–16 m (25–50 ft) deep dug in a vain attempt to find water."
NM-2013-6#-00000542,1.0,"The name ""Epupa"" is a Herero word for ""foam"", in reference to the foam created by the falling water."
NM-2006-5#-00000069,3.0,"The lagoon is 3.7 km in length and 1 km wide and is limited by sandy desert on its eastern side.GoogleEarth Former visitors to the area assumed that the water in the lagoon was fresh, but a recent survey found out that the lagoon is filled with poor quality brackish water that seeps under the dunes and allows the growth of large reed beds at the water's edge."
NM-2013-6#-00000497,1.0,Size The Augrabies Falls have recorded  of water every second in floods in 1988 (and  in the floods of 2006).
NM-2006-5#-00000135,1.0,"The dam's purpose is to support a  irrigation scheme nearby. Although hailed as a promising job creation project, particularly after commission due to the purpose as an irrigation dam, there were doubts over the necessity to build it. Naute Dam in the same area, likewise an irrigation dam, is under-utilised. However, for an irrigation scheme of  as envisaged for the Neckartal Dam, Naute Dam was deemed too small."
NM-2013-6#-00000443,1.0,The few Camel Thorn trees take their water from deep underground accumulations.Camel Thorn trees have roots reaching 60 m in depth.
NM-2013-6#-00000443,1.0,The few camel thorn trees take their water from deep underground accumulations.Camel Thorn trees have roots reaching 60 m in depth.
NM-2013-6#-00000153,1.0,The few Camel Thorn trees take their water from deep underground accumulations.Camel Thorn trees have roots reaching 60 m in depth.
NM-2013-6#-00000153,1.0,The few Camel Thorn trees take their water from deep underground accumulations.Camel Thorn trees have roots reaching 60 m in depth.
NM-2013-6#-00000443,1.0,The few Camel Thorn trees take their water from deep underground accumulations.Camel Thorn trees have roots reaching 60 m in depth.
NM-2013-6#-00000251,1.0,The resultant lake would have a surface area of  and hold  of water.
NM-2013-6#-00000497,4.0,"Attractions   The Eye of Kuruman  This is a natural fountain delivering approximately  of crystal clear water daily which supplies domestic water, feeds the Kuruman River and spills more water into two irrigation canals which are  in length."
NM-2013-6#-00000391,1.0,"Standard Bank of South Africa and Proparco, a subsidiary of Agence française de développement (French Development Agency), provided loans and bank guarantees for the development of this renewable energy infrastructure project. Category:Solar power stations in Namibia Category:Mariental, Namibia Category:Hardap Region Category:2019 establishments in Namibia Category:Energy infrastructure completed in 2019"
NM-2013-6#-00000238,1.0,"Built in 1968 and commissioned in 1970, the dam provides Namibia's capital of Windhoek with much of the city's water. Water from the reservoir is sent directly to a water treatment plant downstream."
NM-2006-5#-00000074,1.0,"Completed in 1978, it is one of three dams to supply water to the capital Windhoek."
NM-2000-4#-00000112,3.0,"There was a pre-existing cholera outbreak in the Kunene Region and the floods have worsened this by overwhelming sanitation infrastructure and reducing supplies of clean drinking water. The Angola Red Cross is distributing mosquito nets, water purification tablets and rehydration sachets and the Namibia Red Cross Society has been distributing chlorine tablets and promoting hygiene in the affected areas."
NM-2013-6#-00000046,1.0,Category:1978 establishments in South West Africa Category:Dams in Angola Category:Underground power stations Category:Energy infrastructure completed in 1978 Category:Hydroelectric power stations in Namibia Category:Dams completed in 1975 Category:Omusati Region
NM-2000-4#-00000160,3.0,"The country is divided into four drainage regions, which are sometimes indistinct due to the arid nature of the climate:  the Chobe River on the border with the Caprivi Strip of Namibia together with a small adjacent swampy area is part of the Zambezi basin;  most of the north and central region of the country is part of the Okavango inland drainage basin;  the easternmost part of the country falls into the Limpopo drainage basin;  the southern and southwestern regions, which are the driest of all, are drained by the Molopo river along the South African border and the Nossob river through the Kalahari Gemsbok National Park, and are technically part of the basin of the Orange River."
NM-2013-6#-00000238,4.0,"Namibia launched a National Health Extension Programme in 2012 deployment 1,800 (2015) of a total ceiling of 4,800 health extension workers trained for six months in community health activities including first aid, health promotion for disease prevention, nutritional assessment and counseling, water sanitation and hygiene practices, HIV testing and community-based antiretroviral treatment."
NM-2013-6#-00000238,2.0,"Even isolated communities and those economic activities located far from good surface water sources, such as mining, agriculture, and tourism, can be supplied from groundwater over nearly 80% of the country. Total renewable water resources: 17.72 km3 (2011)  Natural hazards: prolonged periods of drought  Environment - current issues: depletion and degradation of water and aquatic resources; desertification; land degradation; loss of biodiversity and biotic resources; wildlife poaching  Environment - international agreements: party to: Antarctic-Marine Living Resources, Biodiversity, Climate Change, Climate Change-Kyoto Protocol, Desertification, Endangered Species, Hazardous Wastes, Law of the Sea, Ozone Layer Protection, Wetlands  Extreme points This is a list of the extreme points of Namibia, the points that are farther north, south, east or west than any other location."
NM-2000-4#-00000237,1.0,"In the meantime, the Herero, estimated around 60,000 men, women, and children, with an equal number of cattle, drew on meager grass and water supplies while awaiting overtures from the Germans. German patrols later found skeletons around holes 8–16 m (25–50 ft) deep dug in a vain attempt to find water."
NM-2013-6#-00000542,1.0,"The name ""Epupa"" is a Herero word for ""foam"", in reference to the foam created by the falling water."
NM-2006-5#-00000069,3.0,"The lagoon is 3.7 km in length and 1 km wide and is limited by sandy desert on its eastern side.GoogleEarth Former visitors to the area assumed that the water in the lagoon was fresh, but a recent survey found out that the lagoon is filled with poor quality brackish water that seeps under the dunes and allows the growth of large reed beds at the water's edge."
NM-2013-6#-00000497,1.0,Size The Augrabies Falls have recorded  of water every second in floods in 1988 (and  in the floods of 2006).
NM-2006-5#-00000063,1.0,It is very arid and finding water can be difficult or impossible.
NM-2013-6#-00000238,1.0,"Built in 1968 and commissioned in 1970, the dam provides Namibia's capital of Windhoek with much of the city's water. Water from the reservoir is sent directly to a water treatment plant downstream."
NM-2006-5#-00000074,1.0,"Completed in 1978, it is one of three dams to supply water to the capital Windhoek."
NM-2000-4#-00000112,3.0,"There was a pre-existing cholera outbreak in the Kunene Region and the floods have worsened this by overwhelming sanitation infrastructure and reducing supplies of clean drinking water. The Angola Red Cross is distributing mosquito nets, water purification tablets and rehydration sachets and the Namibia Red Cross Society has been distributing chlorine tablets and promoting hygiene in the affected areas."
NM-2013-6#-00000046,1.0,Category:1978 establishments in South West Africa Category:Dams in Angola Category:Underground power stations Category:Energy infrastructure completed in 1978 Category:Hydroelectric power stations in Namibia Category:Dams completed in 1975 Category:Omusati Region
NM-2013-6#-00000021,2.0,The main purpose of the dam is to provide irrigation water to the agricultural region downstream.
NM-2013-6#-00000021,1.0,Others were captured and forced to work as slave labourers cooking and cleaning for the troops.
NM-2013-6#-00000021,1.0,"Steep granite hills and a shortage of water hindered development, so that it was relocated."
NM-2013-6#-00000269,1.0,"There are no toilet facilities, and the area is zoned for institutional purposes, but not for business."
NM-2013-6#-00000238,1.0,"Built in 1968 and commissioned in 1970, the dam provides Namibia's capital of Windhoek with much of the city's water. Water from the reservoir is sent directly to a water treatment plant downstream."
NM-2006-5#-00000074,1.0,"Completed in 1978, it is one of three dams to supply water to the capital Windhoek."
NM-2000-4#-00000112,3.0,"There was a pre-existing cholera outbreak in the Kunene Region and the floods have worsened this by overwhelming sanitation infrastructure and reducing supplies of clean drinking water. The Angola Red Cross is distributing mosquito nets, water purification tablets and rehydration sachets and the Namibia Red Cross Society has been distributing chlorine tablets and promoting hygiene in the affected areas."
NM-2013-6#-00000046,1.0,Category:1978 establishments in South West Africa Category:Dams in Angola Category:Underground power stations Category:Energy infrastructure completed in 1978 Category:Hydroelectric power stations in Namibia Category:Dams completed in 1975 Category:Omusati Region
NM-2013-6#-00000021,2.0,The main purpose of the dam is to provide irrigation water to the agricultural region downstream.
NM-2013-6#-00000021,1.0,Others were captured and forced to work as slave labourers cooking and cleaning for the troops.
NM-2013-6#-00000021,1.0,"Steep granite hills and a shortage of water hindered development, so that it was relocated."
NM-2013-6#-00000269,1.0,"There are no toilet facilities, and the area is zoned for institutional purposes, but not for business."
NM-2000-4#-00000160,3.0,"The country is divided into four drainage regions, which are sometimes indistinct due to the arid nature of the climate:  the Chobe River on the border with the Caprivi Strip of Namibia together with a small adjacent swampy area is part of the Zambezi basin;  most of the north and central region of the country is part of the Okavango inland drainage basin;  the easternmost part of the country falls into the Limpopo drainage basin;  the southern and southwestern regions, which are the driest of all, are drained by the Molopo river along the South African border and the Nossob river through the Kalahari Gemsbok National Park, and are technically part of the basin of the Orange River."
