DHSID_EA,asset_index,sanitation_index,water_index,women_edu
AM-2016-7#-00000308,2.889988567634417,4.25,5.0,10.93103448275862
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2010-6#-00000049,3.368427531505444,5.0,5.0,12.25
AM-2010-6#-00000134,3.3296585994585164,5.0,5.0,11.863636363636363
AM-2016-7#-00000068,1.3635696821855154,2.590909090909091,4.0,10.61904761904762
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2010-6#-00000253,1.8691068577093355,3.565217391304348,5.0,13.076923076923077
AM-2016-7#-00000013,3.1532585900938264,4.92,5.0,13.285714285714286
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2016-7#-00000234,2.2174013115353928,3.615384615384616,5.0,11.290322580645162
AM-2016-7#-00000046,3.238342198465527,5.0,5.0,12.521739130434783
AM-2016-7#-00000308,2.889988567634417,4.25,5.0,10.93103448275862
AM-2016-7#-00000274,2.8427922651516555,4.307692307692308,5.0,11.666666666666666
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2010-6#-00000027,3.147833449322404,5.0,5.0,12.8
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2016-7#-00000110,1.095817995176164,2.25,4.5,10.346153846153848
AM-2010-6#-00000251,-0.6215664063559214,2.260869565217391,1.0,10.545454545454543
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2010-6#-00000307,0.677566478287959,2.260869565217391,3.9565217391304346,11.5
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2016-7#-00000101,3.045465838154429,5.0,4.5,11.4375
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2016-7#-00000204,2.4826700165722286,3.576923076923077,5.0,12.296296296296296
AM-2016-7#-00000013,3.1532585900938264,4.92,5.0,13.285714285714286
AM-2016-7#-00000234,2.2174013115353928,3.615384615384616,5.0,11.290322580645162
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2010-6#-00000251,-0.6215664063559214,2.260869565217391,1.0,10.545454545454543
AM-2016-7#-00000089,1.9065967450699504,2.857142857142857,5.0,11.375
AM-2016-7#-00000308,2.889988567634417,4.25,5.0,10.93103448275862
AM-2016-7#-00000308,2.889988567634417,4.25,5.0,10.93103448275862
AM-2016-7#-00000308,2.889988567634417,4.25,5.0,10.93103448275862
AM-2016-7#-00000288,1.946738283578893,3.0869565217391304,5.0,10.529411764705882
AM-2016-7#-00000112,0.4301436426195886,2.0,4.0,7.454545454545454
AM-2016-7#-00000308,2.889988567634417,4.25,5.0,10.93103448275862
AM-2016-7#-00000184,1.1957073000677694,2.3157894736842106,5.0,10.8
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2016-7#-00000252,2.053911006783125,3.9642857142857135,4.714285714285714,11.214285714285714
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2016-7#-00000234,2.2174013115353928,3.615384615384616,5.0,11.290322580645162
AM-2016-7#-00000237,2.540709187074564,4.230769230769231,5.0,10.894736842105264
AM-2016-7#-00000237,2.540709187074564,4.230769230769231,5.0,10.894736842105264
AM-2016-7#-00000266,2.691539770175173,5.0,5.0,11.764705882352942
AM-2016-7#-00000184,1.1957073000677694,2.3157894736842106,5.0,10.8
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2016-7#-00000068,1.3635696821855154,2.590909090909091,4.0,10.61904761904762
AM-2016-7#-00000068,1.3635696821855154,2.590909090909091,4.0,10.61904761904762
AM-2016-7#-00000108,1.1132423332329455,2.4615384615384617,4.076923076923077,9.352941176470589
AM-2010-6#-00000300,2.568146834697156,4.416666666666667,5.0,11.6
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2016-7#-00000089,1.9065967450699504,2.857142857142857,5.0,11.375
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2016-7#-00000089,1.9065967450699504,2.857142857142857,5.0,11.375
AM-2016-7#-00000083,3.2095399852692617,5.0,5.0,10.555555555555555
AM-2016-7#-00000009,3.2994671956699,5.0,5.0,13.666666666666666
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2016-7#-00000110,1.095817995176164,2.25,4.5,10.346153846153848
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2016-7#-00000234,2.2174013115353928,3.615384615384616,5.0,11.290322580645162
AM-2016-7#-00000252,2.053911006783125,3.9642857142857135,4.714285714285714,11.214285714285714
AM-2016-7#-00000252,2.053911006783125,3.9642857142857135,4.714285714285714,11.214285714285714
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2016-7#-00000252,2.053911006783125,3.9642857142857135,4.714285714285714,11.214285714285714
AM-2016-7#-00000234,2.2174013115353928,3.615384615384616,5.0,11.290322580645162
AM-2016-7#-00000234,2.2174013115353928,3.615384615384616,5.0,11.290322580645162
AM-2016-7#-00000023,3.249637300148816,5.0,5.0,14.055555555555555
AM-2016-7#-00000308,2.889988567634417,4.25,5.0,10.93103448275862
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2016-7#-00000171,3.105774746731472,5.0,5.0,11.428571428571429
AM-2010-6#-00000052,3.14196892487511,5.0,5.0,13.133333333333333
AM-2016-7#-00000234,2.2174013115353928,3.615384615384616,5.0,11.290322580645162
AM-2016-7#-00000234,2.2174013115353928,3.615384615384616,5.0,11.290322580645162
AM-2016-7#-00000234,2.2174013115353928,3.615384615384616,5.0,11.290322580645162
AM-2016-7#-00000234,2.2174013115353928,3.615384615384616,5.0,11.290322580645162
AM-2016-7#-00000234,2.2174013115353928,3.615384615384616,5.0,11.290322580645162
AM-2016-7#-00000068,1.3635696821855154,2.590909090909091,4.0,10.61904761904762
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2016-7#-00000251,1.765025604783942,3.607142857142857,4.678571428571429,10.545454545454543
AM-2016-7#-00000068,1.3635696821855154,2.590909090909091,4.0,10.61904761904762
AM-2016-7#-00000234,2.2174013115353928,3.615384615384616,5.0,11.290322580645162
AM-2016-7#-00000110,1.095817995176164,2.25,4.5,10.346153846153848
AM-2016-7#-00000234,2.2174013115353928,3.615384615384616,5.0,11.290322580645162
AM-2016-7#-00000112,0.4301436426195886,2.0,4.0,7.454545454545454
AM-2016-7#-00000252,2.053911006783125,3.9642857142857135,4.714285714285714,11.214285714285714
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2016-7#-00000068,1.3635696821855154,2.590909090909091,4.0,10.61904761904762
AM-2016-7#-00000234,2.2174013115353928,3.615384615384616,5.0,11.290322580645162
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2016-7#-00000110,1.095817995176164,2.25,4.5,10.346153846153848
AM-2016-7#-00000234,2.2174013115353928,3.615384615384616,5.0,11.290322580645162
AM-2010-6#-00000168,2.703804304872903,4.75,4.8,11.333333333333334
AM-2016-7#-00000068,1.3635696821855154,2.590909090909091,4.0,10.61904761904762
AM-2016-7#-00000252,2.053911006783125,3.9642857142857135,4.714285714285714,11.214285714285714
AM-2016-7#-00000068,1.3635696821855154,2.590909090909091,4.0,10.61904761904762
AM-2016-7#-00000068,1.3635696821855154,2.590909090909091,4.0,10.61904761904762
AM-2016-7#-00000068,1.3635696821855154,2.590909090909091,4.0,10.61904761904762
AM-2016-7#-00000068,1.3635696821855154,2.590909090909091,4.0,10.61904761904762
AM-2016-7#-00000068,1.3635696821855154,2.590909090909091,4.0,10.61904761904762
AM-2016-7#-00000068,1.3635696821855154,2.590909090909091,4.0,10.61904761904762
AM-2016-7#-00000068,1.3635696821855154,2.590909090909091,4.0,10.61904761904762
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2016-7#-00000068,1.3635696821855154,2.590909090909091,4.0,10.61904761904762
AM-2016-7#-00000068,1.3635696821855154,2.590909090909091,4.0,10.61904761904762
AM-2016-7#-00000068,1.3635696821855154,2.590909090909091,4.0,10.61904761904762
AM-2010-6#-00000307,0.677566478287959,2.260869565217391,3.9565217391304346,11.5
AM-2016-7#-00000068,1.3635696821855154,2.590909090909091,4.0,10.61904761904762
AM-2016-7#-00000308,2.889988567634417,4.25,5.0,10.93103448275862
AM-2010-6#-00000244,3.050589311139192,5.0,5.0,12.75
AM-2010-6#-00000252,1.2790890515960631,2.4782608695652173,5.0,11.88888888888889
AM-2016-7#-00000068,1.3635696821855154,2.590909090909091,4.0,10.61904761904762
AM-2016-7#-00000184,1.1957073000677694,2.3157894736842106,5.0,10.8
AM-2016-7#-00000184,1.1957073000677694,2.3157894736842106,5.0,10.8
AM-2016-7#-00000184,1.1957073000677694,2.3157894736842106,5.0,10.8
AM-2016-7#-00000184,1.1957073000677694,2.3157894736842106,5.0,10.8
AM-2016-7#-00000308,2.889988567634417,4.25,5.0,10.93103448275862
AM-2016-7#-00000184,1.1957073000677694,2.3157894736842106,5.0,10.8
AM-2016-7#-00000308,2.889988567634417,4.25,5.0,10.93103448275862
AM-2016-7#-00000184,1.1957073000677694,2.3157894736842106,5.0,10.8
