DHSID_EA,women_edu
GH-1998-4#-00000088,6.363636363636363
GH-2019-8#-00000026,7.0344827586206895
GH-2003-4Z-00000226,10.714285714285714
GH-2008-5Z-00000040,9.9375
GH-2014-7#-00000250,6.681818181818182
GH-1998-4#-00000343,6.25
GH-2008-5Z-00000086,10.0
GH-2016-7Z-00000149,5.0
GH-2008-5Z-00000275,8.636363636363637
GH-2003-4Z-00000388,0.5
GH-1998-4#-00000130,6.6923076923076925
GH-2014-7#-00000338,5.727272727272728
GH-2003-4Z-00000353,8.55
GH-2019-8#-00000049,8.9
GH-2003-4Z-00000123,8.944444444444445
GH-2019-8#-00000050,10.416666666666666
GH-2008-5Z-00000101,6.631578947368421
GH-2008-5Z-00000115,8.428571428571429
GH-2003-4Z-00000127,10.352941176470589
GH-1998-4#-00000119,8.0
GH-2003-4Z-00000141,11.2
GH-2003-4Z-00000067,9.444444444444445
GH-2014-7#-00000081,11.826086956521738
GH-2016-7Z-00000131,9.72
GH-2008-5Z-00000045,4.928571428571429
GH-2003-4Z-00000223,10.8
GH-2016-7Z-00000070,6.8
GH-2014-7#-00000196,9.92
GH-2019-8#-00000087,9.63157894736842
GH-2008-5Z-00000088,9.133333333333333
GH-1998-4#-00000116,10.4
GH-2019-8#-00000047,10.285714285714286
GH-1998-4#-00000127,8.5
GH-2008-5Z-00000180,8.666666666666666
GH-2016-7Z-00000115,10.55
GH-2014-7#-00000397,5.727272727272728
GH-2014-7#-00000178,8.6
GH-2003-4Z-00000241,10.157894736842104
GH-2014-7#-00000282,8.178571428571429
GH-2014-7#-00000197,7.913043478260869
GH-2014-7#-00000257,9.970588235294118
GH-2003-4Z-00000176,7.5
GH-2008-5Z-00000268,7.7
GH-2003-4Z-00000171,6.684210526315789
GH-2014-7#-00000176,10.2
GH-2016-7Z-00000105,8.68421052631579
GH-2008-5Z-00000104,9.1
GH-2008-5Z-00000243,9.733333333333333
GH-1998-4#-00000226,6.583333333333333
GH-2008-5Z-00000116,11.25
GH-2016-7Z-00000057,8.904761904761905
GH-1998-4#-00000110,11.363636363636363
GH-1998-4#-00000017,4.125
GH-2003-4Z-00000162,5.846153846153846
GH-1998-4#-00000126,10.941176470588236
GH-1998-4#-00000020,3.933333333333333
GH-2014-7#-00000388,5.318181818181818
GH-2008-5Z-00000210,6.222222222222222
GH-1998-4#-00000120,9.533333333333331
GH-2008-5Z-00000204,4.888888888888889
GH-2008-5Z-00000236,5.375
GH-1998-4#-00000270,7.0
GH-2019-8#-00000063,11.736842105263158
GH-2008-5Z-00000232,10.133333333333333
GH-2019-8#-00000135,10.61904761904762
GH-1998-4#-00000109,6.666666666666667
GH-2003-4Z-00000194,11.846153846153848
GH-2003-4Z-00000371,8.2
GH-2008-5Z-00000151,6.333333333333333
GH-1998-4#-00000219,8.75
GH-1998-4#-00000258,7.857142857142857
GH-2014-7#-00000046,3.576923076923077
GH-2019-8#-00000060,7.766666666666667
GH-1998-4#-00000083,7.25
