DHSID_EA,women_edu
CM-2011-6#-00000376,11.533333333333331
CM-2004-4#-00000284,10.038461538461538
CM-2018-7#-00000196,10.475
CM-2011-6#-00000504,0.0
CM-2011-6#-00000128,6.363636363636363
CM-2011-6#-00000223,7.888888888888889
CM-2018-7#-00000250,10.971428571428572
CM-2011-6#-00000215,7.958333333333333
CM-2004-4#-00000113,8.586206896551724
CM-2011-6#-00000062,7.419354838709677
CM-2011-6#-00000397,9.466666666666669
CM-2004-4#-00000285,8.571428571428571
CM-2018-7#-00000414,12.085714285714284
CM-2018-7#-00000089,7.818181818181818
CM-2018-7#-00000138,10.586206896551724
CM-2011-6#-00000132,11.8
CM-2004-4#-00000120,3.947368421052632
CM-2011-6#-00000218,9.764705882352942
