DHSID_EA,relevance_score,most_relevant_sentences
MZ-2009-5#-00000073,1.0,"thumb|The Mocubúri River in northern Mozambique (center right) The Mocubúri River (known variously as Rio Mukumburi, Rio Mocubúri, Rio Mecuburi, Rio Mecuburi, Rio Mocuburi, Rio Mocubúri, or Rio Mukumburi) is a river of Mozambique."
MZ-2009-5#-00000241,1.0,thumb|The Monapo River in northern Mozambique (center right) The Monapo River is a river of Mozambique.
MZ-2011-6#-00000056,1.0,"Several hotels overlook Pemba Bay including Londo Lodge, which has ""beach-facing villas overlooking the bay, a restaurant and a range of water sports""."
MZ-2011-6#-00000477,1.0,"Zandspruit Bush & Aero Estate House Designs, retrieved 15 October 2013  Stands range in size from 4 000m2 to 15 000m2, and offer a range of bush, mountain and river panoramas. The airshow program featured numerous professional airshow display teams and individuals, skydiving and aerobatic displays, as well as privately owned jets, a number of historic World War II aircraft, and a Huey performing a ‘Working on Fire’ water bombing demonstration."
MZ-2011-6#-00000477,1.0,"Engelhard Dam is a dam on the Letaba River, between the Letaba and Olifants Rest camps in the Kruger National Park, Limpopo, South Africa. Its main function is to regulate water flow down the Letaba in the direction of Mozambique. The construction of the dam in the 1970s was funded by the American industrialist Charles Engelhard."
MZ-2009-5#-00000073,2.0,"Water supply and sanitation   thumb|Woman fetching water during the dry season from a polluted source in Machaze District of the Central Manica Province Water supply and sanitation in Mozambique is characterised by low levels of access to an improved water source (estimated to be 51% in 2011), low levels of access to adequate sanitation (estimated to be 25% in 2011) and mostly poor service quality."
MZ-2009-5#-00000073,3.0,"Irrigated land:  (2003)  Total renewable water resources: 217.1 km3 (2011)  Natural hazards: severe droughts; devastating cyclones and floods occur in central and southern provinces  Environment – current issues: a long civil war and recurrent drought in the hinterlands have resulted in increased migration of the population to urban and coastal areas with adverse environmental consequences; desertification; pollution of surface and coastal waters; elephant poaching for ivory is a problem  Environment – international agreements: party to: Biodiversity, Climate Change, Climate Change-Kyoto Protocol, Desertification, Endangered Species, Hazardous Wastes, Law of the Sea, Ozone Layer Protection, Ship Pollution, Wetlands  Ecoregions  Eastern miombo woodlands  Eastern Zimbabwe montane forest-grassland mosaic  Maputaland coastal forest mosaic  Southern miombo woodlands  Southern Rift montane forest-grassland mosaic  Southern Zanzibar-Inhambane coastal forest mosaic  Zambezian coastal flooded savanna  Zambezian flooded grasslands  Zambezian halophytics  Zambezian and mopane woodlands  East African mangroves  Extreme points  This is a list of the extreme points of Mozambique, the points that are farther north, south, east or west than any other location."
MZ-2009-5#-00000226,4.0,"Economic activity  The Revúboé flows near some of Mozambique's largest reserves of coal and coke; as such, several large mining projects draw water from the river for use in mining operations.https://www.im4dc.org/wp-content/uploads/2015/05/Mozambique-FR-1psum-appr.pdf  The river's delivery of water and nutrients from the north of the country stimulates agriculture along its course."
MZ-2009-5#-00000073,1.0,"At Inhamitanga, a branch of the railway continues east to the river port of Marromeu on the Zambezi. Plant communities include humid miombo woodland and moist evergreen forest in river valleys. The northeastern and eastern slopes of the plateau and the Urema Graben are in the generally hotter and drier Zambezian and mopane woodlands ecoregion, characterized by savanna of Acacia, Sclerocarya, Burkea, and Hyphaene, along with floodplain grasslands and patches of deciduous forest."
MZ-2018-7Z-00000304,1.0,The  2009 expedition that identified the pygmy chameleon also identified possible new species of freshwater crab (Potamonautes sp.
